time,id,x,y,z
6.63,4,0.75,0.0,3.5
6.63,5,1.5,0.0,3.5
6.63,6,1.5,0.0,3.5
6.63,7,1.5,0.0,4.25
6.63,8,1.5,0.0,5.0
6.63,9,1.5,0.0,5.75
6.63,10,1.5,0.0,6.5
6.63,11,1.4,0.0,6.22
6.63,12,0.75,0.0,6.5
6.63,13,0.0,0.0,6.5
6.63,14,-0.75,0.0,6.5
6.63,15,-1.5,0.0,6.5
6.63,16,-1.5,0.0,6.5
6.63,17,-1.5,0.0,5.75
6.63,18,-1.5,0.0,5.0
6.63,19,-1.5,0.0,4.25
6.63,20,-1.5,0.0,3.5
6.65,1,-1.5,0.0,3.5
6.65,2,-0.75,0.0,3.5
6.65,3,0.0,0.0,3.5
6.65,4,0.75,0.0,3.5
6.65,5,1.5,0.0,3.5
6.65,6,1.5,0.0,3.5
6.65,7,1.5,0.0,4.25
6.65,8,1.5,0.0,5.0
6.65,9,1.5,0.0,5.75
6.65,10,1.5,0.0,6.5
6.65,11,1.42,0.0,6.26
6.65,12,0.75,0.0,6.5
6.65,13,0.0,0.0,6.5
6.65,14,-0.75,0.0,6.5
6.65,15,-1.5,0.0,6.5
6.65,16,-1.5,0.0,6.5
6.65,17,-1.5,0.0,5.75
6.65,18,-1.5,0.0,5.0
6.65,19,-1.5,0.0,4.25
6.65,20,-1.5,0.0,3.5
6.67,1,-1.5,0.0,3.5
6.67,2,-0.75,0.0,3.5
6.67,3,0.0,0.0,3.5
6.67,4,0.75,0.0,3.5
6.67,5,1.5,0.0,3.5
6.67,6,1.5,0.0,3.5
6.67,7,1.5,0.0,4.25
6.67,8,1.5,0.0,5.0
6.67,9,1.5,0.0,5.75
6.67,10,1.5,0.0,6.5
6.67,11,1.43,0.0,6.3
6.67,12,0.75,0.0,6.5
6.67,13,0.0,0.0,6.5
6.67,14,-0.75,0.0,6.5
6.67,15,-1.5,0.0,6.5
6.67,16,-1.5,0.0,6.5
6.67,17,-1.5,0.0,5.75
6.67,18,-1.5,0.0,5.0
6.67,19,-1.5,0.0,4.25
6.67,20,-1.5,0.0,3.5
6.68,1,-1.5,0.0,3.5
6.68,2,-0.75,0.0,3.5
6.68,3,0.0,0.0,3.5
6.68,4,0.75,0.0,3.5
6.68,5,1.5,0.0,3.5
6.68,6,1.5,0.0,3.5
6.68,7,1.5,0.0,4.25
6.68,8,1.5,0.0,5.0
6.68,9,1.5,0.0,5.75
6.68,10,1.5,0.0,6.5
6.68,11,1.45,0.0,6.34
6.68,12,0.75,0.0,6.5
6.68,13,0.0,0.0,6.5
6.68,14,-0.75,0.0,6.5
6.68,15,-1.5,0.0,6.5
6.68,16,-1.5,0.0,6.5
6.68,17,-1.5,0.0,5.75
6.68,18,-1.5,0.0,5.0
6.68,19,-1.5,0.0,4.25
6.68,20,-1.5,0.0,3.5
6.7,1,-1.5,0.0,3.5
6.7,2,-0.75,0.0,3.5
6.7,3,0.0,0.0,3.5
6.7,4,0.75,0.0,3.5
6.7,5,1.5,0.0,3.5
6.7,6,1.5,0.0,3.5
6.7,7,1.5,0.0,4.25
6.7,8,1.5,0.0,5.0
6.7,9,1.5,0.0,5.75
6.7,10,1.5,0.0,6.5
6.7,11,1.46,0.0,6.38
6.7,12,0.75,0.0,6.5
6.7,13,0.0,0.0,6.5
6.7,14,-0.75,0.0,6.5
6.7,15,-1.5,0.0,6.5
6.7,16,-1.5,0.0,6.5
6.7,17,-1.5,0.0,5.75
6.7,18,-1.5,0.0,5.0
6.7,19,-1.5,0.0,4.25
6.7,20,-1.5,0.0,3.5
6.71,1,-1.5,0.0,3.5
6.71,2,-0.75,0.0,3.5
6.71,3,0.0,0.0,3.5
6.71,4,0.75,0.0,3.5
6.71,5,1.5,0.0,3.5
6.71,6,1.5,0.0,3.5
6.71,7,1.5,0.0,4.25
6.71,8,1.5,0.0,5.0
6.71,9,1.5,0.0,5.75
6.71,10,1.5,0.0,6.5
6.71,11,1.47,0.0,6.42
6.71,12,0.75,0.0,6.5
6.71,13,0.0,0.0,6.5
6.71,14,-0.75,0.0,6.5
6.71,15,-1.5,0.0,6.5
6.71,16,-1.5,0.0,6.5
6.71,17,-1.5,0.0,5.75
6.71,18,-1.5,0.0,5.0
6.71,19,-1.5,0.0,4.25
6.71,20,-1.5,0.0,3.5
6.73,1,-1.5,0.0,3.5
6.73,2,-0.75,0.0,3.5
6.73,3,0.0,0.0,3.5
6.73,4,0.75,0.0,3.5
6.73,5,1.5,0.0,3.5
6.73,6,1.5,0.0,3.5
6.73,7,1.5,0.0,4.25
6.73,8,1.5,0.0,5.0
6.73,9,1.5,0.0,5.75
6.73,10,1.5,0.0,6.5
6.73,11,1.48,0.0,6.45
6.73,12,0.75,0.0,6.5
6.73,13,0.0,0.0,6.5
6.73,14,-0.75,0.0,6.5
6.73,15,-1.5,0.0,6.5
6.73,16,-1.5,0.0,6.5
6.73,17,-1.5,0.0,5.75
6.73,18,-1.5,0.0,5.0
6.73,19,-1.5,0.0,4.25
6.73,20,-1.5,0.0,3.5
6.75,1,-1.5,0.0,3.5
6.75,2,-0.75,0.0,3.5
6.75,3,0.0,0.0,3.5
6.75,4,0.75,0.0,3.5
6.75,5,1.5,0.0,3.5
6.75,6,1.5,0.0,3.5
6.75,7,1.5,0.0,4.25
6.75,8,1.5,0.0,5.0
6.75,9,1.5,0.0,5.75
6.75,10,1.5,0.0,6.5
6.75,11,1.5,0.0,6.49
6.75,12,0.75,0.0,6.5
6.75,13,0.0,0.0,6.5
6.75,14,-0.75,0.0,6.5
6.75,15,-1.5,0.0,6.5
6.75,16,-1.5,0.0,6.5
6.75,17,-1.5,0.0,5.75
6.75,18,-1.5,0.0,5.0
6.75,19,-1.5,0.0,4.25
6.75,20,-1.5,0.0,3.5
6.76,1,-1.44,0.0,3.52
6.76,2,-0.71,0.0,3.53
6.76,3,0.03,0.0,3.54
6.76,4,0.76,0.0,3.55
6.76,5,1.51,0.0,3.55
6.76,6,1.47,0.0,3.55
6.76,7,1.47,0.0,4.29
6.76,8,1.46,0.0,5.03
6.76,9,1.45,0.0,5.76
6.76,10,1.46,0.0,6.51
6.76,11,1.44,0.0,6.46
6.76,12,0.71,0.0,6.47
6.76,13,-0.03,0.0,6.46
6.76,14,-0.76,0.0,6.45
6.76,15,-1.48,0.0,6.45
6.76,16,-1.5,0.0,6.45
6.76,17,-1.47,0.0,5.71
6.76,18,-1.46,0.0,4.97
6.76,19,-1.45,0.0,4.24
6.76,20,-1.47,0.0,3.51
6.78,1,-1.38,0.0,3.54
6.78,2,-0.67,0.0,3.56
6.78,3,0.06,0.0,3.58
6.78,4,0.77,0.0,3.6
6.78,5,1.52,0.0,3.6
6.78,6,1.44,0.0,3.59
6.78,7,1.44,0.0,4.33
6.78,8,1.42,0.0,5.06
6.78,9,1.4,0.0,5.77
6.78,10,1.41,0.0,6.51
6.78,11,1.39,0.0,6.43
6.78,12,0.67,0.0,6.44
6.78,13,-0.06,0.0,6.42
6.78,14,-0.77,0.0,6.4
6.78,15,-1.46,0.0,6.4
6.78,16,-1.5,0.0,6.41
6.78,17,-1.44,0.0,5.67
6.78,18,-1.42,0.0,4.94
6.78,19,-1.4,0.0,4.22
6.78,20,-1.43,0.0,3.51
6.79,1,-1.32,0.0,3.56
6.79,2,-0.63,0.0,3.58
6.79,3,0.09,0.0,3.62
6.79,4,0.79,0.0,3.64
6.79,5,1.52,0.0,3.65
6.79,6,1.41,0.0,3.64
6.79,7,1.42,0.0,4.37
6.79,8,1.38,0.0,5.09
6.79,9,1.35,0.0,5.79
6.79,10,1.36,0.0,6.52
6.79,11,1.34,0.0,6.4
6.79,12,0.63,0.0,6.42
6.79,13,-0.09,0.0,6.38
6.79,14,-0.79,0.0,6.35
6.79,15,-1.44,0.0,6.35
6.79,16,-1.5,0.0,6.36
6.79,17,-1.42,0.0,5.63
6.79,18,-1.38,0.0,4.91
6.79,19,-1.35,0.0,4.21
6.79,20,-1.39,0.0,3.51
6.81,1,-1.26,0.0,3.58
6.81,2,-0.58,0.0,3.61
6.81,3,0.12,0.0,3.66
6.81,4,0.8,0.0,3.69
6.81,5,1.53,0.0,3.7
6.81,6,1.38,0.0,3.69
6.81,7,1.39,0.0,4.42
6.81,8,1.34,0.0,5.12
6.81,9,1.31,0.0,5.8
6.81,10,1.31,0.0,6.52
6.81,11,1.29,0.0,6.37
6.81,12,0.58,0.0,6.39
6.81,13,-0.12,0.0,6.34
6.81,14,-0.8,0.0,6.31
6.81,15,-1.42,0.0,6.29
6.81,16,-1.49,0.0,6.32
6.81,17,-1.39,0.0,5.58
6.81,18,-1.34,0.0,4.88
6.81,19,-1.31,0.0,4.2
6.81,20,-1.35,0.0,3.51
6.82,1,-1.2,0.0,3.6
6.82,2,-0.54,0.0,3.64
6.82,3,0.15,0.0,3.7
6.82,4,0.81,0.0,3.74
6.82,5,1.53,0.0,3.75
6.82,6,1.36,0.0,3.73
6.82,7,1.36,0.0,4.46
6.82,8,1.3,0.0,5.15
6.82,9,1.26,0.0,5.81
6.82,10,1.27,0.0,6.53
6.82,11,1.24,0.0,6.35
6.82,12,0.54,0.0,6.36
6.82,13,-0.15,0.0,6.3
6.82,14,-0.81,0.0,6.26
6.82,15,-1.4,0.0,6.24
6.82,16,-1.49,0.0,6.27
6.82,17,-1.36,0.0,5.54
6.82,18,-1.3,0.0,4.85
6.82,19,-1.26,0.0,4.19
6.82,20,-1.31,0.0,3.51
6.84,1,-1.15,0.0,3.62
6.84,2,-0.5,0.0,3.67
6.84,3,0.18,0.0,3.74
6.84,4,0.82,0.0,3.79
6.84,5,1.53,0.0,3.8
6.84,6,1.33,0.0,3.78
6.84,7,1.33,0.0,4.5
6.84,8,1.26,0.0,5.18
6.84,9,1.21,0.0,5.82
6.84,10,1.22,0.0,6.53
6.84,11,1.2,0.0,6.32
6.84,12,0.5,0.0,6.33
6.84,13,-0.18,0.0,6.26
6.84,14,-0.82,0.0,6.21
6.84,15,-1.38,0.0,6.19
6.84,16,-1.48,0.0,6.23
6.84,17,-1.33,0.0,5.5
6.84,18,-1.26,0.0,4.82
6.84,19,-1.21,0.0,4.17
6.84,20,-1.27,0.0,3.51
6.86,1,-1.09,0.0,3.65
6.86,2,-0.46,0.0,3.69
6.86,3,0.21,0.0,3.78
6.86,4,0.84,0.0,3.84
6.86,5,1.53,0.0,3.85
6.86,6,1.31,0.0,3.83
6.86,7,1.3,0.0,4.54
6.86,8,1.22,0.0,5.21
6.86,9,1.16,0.0,5.84
6.86,10,1.17,0.0,6.53
6.86,11,1.15,0.0,6.3
6.86,12,0.46,0.0,6.3
6.86,13,-0.21,0.0,6.22
6.86,14,-0.84,0.0,6.16
6.86,15,-1.37,0.0,6.13
6.86,16,-1.48,0.0,6.19
6.86,17,-1.3,0.0,5.46
6.86,18,-1.22,0.0,4.79
6.86,19,-1.16,0.0,4.16
6.86,20,-1.23,0.0,3.51
6.87,1,-1.04,0.0,3.67
6.87,2,-0.42,0.0,3.72
6.87,3,0.24,0.0,3.82
6.87,4,0.85,0.0,3.89
6.87,5,1.53,0.0,3.9
6.87,6,1.29,0.0,3.87
6.87,7,1.28,0.0,4.58
6.87,8,1.18,0.0,5.24
6.87,9,1.11,0.0,5.85
6.87,10,1.12,0.0,6.53
6.87,11,1.1,0.0,6.28
6.87,12,0.42,0.0,6.28
6.87,13,-0.24,0.0,6.18
6.87,14,-0.85,0.0,6.11
6.87,15,-1.35,0.0,6.08
6.87,16,-1.47,0.0,6.15
6.87,17,-1.28,0.0,5.42
6.87,18,-1.18,0.0,4.76
6.87,19,-1.11,0.0,4.15
6.87,20,-1.18,0.0,3.51
6.89,1,-0.99,0.0,3.69
6.89,2,-0.38,0.0,3.75
6.89,3,0.27,0.0,3.86
6.89,4,0.86,0.0,3.93
6.89,5,1.53,0.0,3.95
6.89,6,1.27,0.0,3.92
6.89,7,1.25,0.0,4.62
6.89,8,1.14,0.0,5.27
6.89,9,1.06,0.0,5.86
6.89,10,1.07,0.0,6.52
6.89,11,1.05,0.0,6.26
6.89,12,0.38,0.0,6.25
6.89,13,-0.27,0.0,6.14
6.89,14,-0.86,0.0,6.06
6.89,15,-1.34,0.0,6.02
6.89,16,-1.46,0.0,6.1
6.89,17,-1.25,0.0,5.38
6.89,18,-1.14,0.0,4.73
6.89,19,-1.06,0.0,4.14
6.89,20,-1.14,0.0,3.51
6.9,1,-0.93,0.0,3.71
6.9,2,-0.34,0.0,3.78
6.9,3,0.3,0.0,3.9
6.9,4,0.87,0.0,3.98
6.9,5,1.53,0.0,4.0
6.9,6,1.25,0.0,3.97
6.9,7,1.22,0.0,4.66
6.9,8,1.1,0.0,5.3
6.9,9,1.02,0.0,5.87
6.9,10,1.02,0.0,6.52
6.9,11,1.0,0.0,6.24
6.9,12,0.34,0.0,6.22
6.9,13,-0.3,0.0,6.1
6.9,14,-0.87,0.0,6.01
6.9,15,-1.32,0.0,5.97
6.9,16,-1.45,0.0,6.06
6.9,17,-1.22,0.0,5.33
6.9,18,-1.1,0.0,4.7
6.9,19,-1.02,0.0,4.12
6.9,20,-1.1,0.0,3.51
6.92,1,-0.88,0.0,3.73
6.92,2,-0.29,0.0,3.81
6.92,3,0.33,0.0,3.94
6.92,4,0.88,0.0,4.03
6.92,5,1.53,0.0,4.05
6.92,6,1.23,0.0,4.01
6.92,7,1.19,0.0,4.7
6.92,8,1.06,0.0,5.33
6.92,9,0.97,0.0,5.88
6.92,10,0.97,0.0,6.52
6.92,11,0.95,0.0,6.22
6.92,12,0.29,0.0,6.19
6.92,13,-0.33,0.0,6.06
6.92,14,-0.89,0.0,5.97
6.92,15,-1.31,0.0,5.91
6.92,16,-1.45,0.0,6.02
6.92,17,-1.19,0.0,5.29
6.92,18,-1.06,0.0,4.67
6.92,19,-0.97,0.0,4.11
6.92,20,-1.05,0.0,3.51
6.94,1,-0.83,0.0,3.75
6.94,2,-0.25,0.0,3.83
6.94,3,0.36,0.0,3.98
6.94,4,0.89,0.0,4.08
6.94,5,1.53,0.0,4.1
6.94,6,1.21,0.0,4.06
6.94,7,1.16,0.0,4.75
6.94,8,1.02,0.0,5.36
6.94,9,0.92,0.0,5.88
6.94,10,0.92,0.0,6.52
6.94,11,0.91,0.0,6.21
6.94,12,0.25,0.0,6.16
6.94,13,-0.36,0.0,6.02
6.94,14,-0.9,0.0,5.92
6.94,15,-1.3,0.0,5.85
6.94,16,-1.44,0.0,5.98
6.94,17,-1.16,0.0,5.25
6.94,18,-1.02,0.0,4.64
6.94,19,-0.92,0.0,4.1
6.94,20,-1.0,0.0,3.52
6.95,1,-0.78,0.0,3.76
6.95,2,-0.21,0.0,3.86
6.95,3,0.39,0.0,4.02
6.95,4,0.9,0.0,4.13
6.95,5,1.52,0.0,4.15
6.95,6,1.2,0.0,4.11
6.95,7,1.14,0.0,4.79
6.95,8,0.98,0.0,5.39
6.95,9,0.87,0.0,5.89
6.95,10,0.87,0.0,6.52
6.95,11,0.86,0.0,6.19
6.95,12,0.21,0.0,6.13
6.95,13,-0.39,0.0,5.98
6.95,14,-0.91,0.0,5.87
6.95,15,-1.29,0.0,5.8
6.95,16,-1.42,0.0,5.94
6.95,17,-1.14,0.0,5.21
6.95,18,-0.98,0.0,4.61
6.95,19,-0.87,0.0,4.09
6.95,20,-0.96,0.0,3.52
6.97,1,-0.73,0.0,3.78
6.97,2,-0.17,0.0,3.89
6.97,3,0.42,0.0,4.06
6.97,4,0.9,0.0,4.18
6.97,5,1.52,0.0,4.2
6.97,6,1.19,0.0,4.16
6.97,7,1.11,0.0,4.83
6.97,8,0.94,0.0,5.42
6.97,9,0.82,0.0,5.9
6.97,10,0.82,0.0,6.52
6.97,11,0.81,0.0,6.18
6.97,12,0.17,0.0,6.11
6.97,13,-0.42,0.0,5.94
6.97,14,-0.92,0.0,5.82
6.97,15,-1.28,0.0,5.74
6.97,16,-1.42,0.0,5.9
6.97,17,-1.11,0.0,5.17
6.97,18,-0.94,0.0,4.58
6.97,19,-0.82,0.0,4.08
6.97,20,-0.91,0.0,3.52
6.98,1,-0.68,0.0,3.8
6.98,2,-0.13,0.0,3.92
6.98,3,0.45,0.0,4.1
6.98,4,0.91,0.0,4.22
6.98,5,1.52,0.0,4.25
6.98,6,1.17,0.0,4.2
6.98,7,1.08,0.0,4.87
6.98,8,0.9,0.0,5.45
6.98,9,0.77,0.0,5.9
6.98,10,0.78,0.0,6.52
6.98,11,0.76,0.0,6.16
6.98,12,0.13,0.0,6.08
6.98,13,-0.45,0.0,5.9
6.98,14,-0.93,0.0,5.77
6.98,15,-1.27,0.0,5.69
6.98,16,-1.41,0.0,5.86
6.98,17,-1.08,0.0,5.13
6.98,18,-0.9,0.0,4.55
6.98,19,-0.77,0.0,4.08
6.98,20,-0.86,0.0,3.52
7.0,1,-0.63,0.0,3.81
7.0,2,-0.09,0.0,3.94
7.0,3,0.48,0.0,4.14
7.0,4,0.91,0.0,4.27
7.0,5,1.52,0.0,4.3
7.0,6,1.16,0.0,4.25
7.0,7,1.05,0.0,4.91
7.0,8,0.86,0.0,5.47
7.0,9,0.73,0.0,5.91
7.0,10,0.73,0.0,6.51
7.0,11,0.71,0.0,6.15
7.0,12,0.09,0.0,6.05
7.0,13,-0.48,0.0,5.86
7.0,14,-0.94,0.0,5.72
7.0,15,-1.26,0.0,5.63
7.0,16,-1.39,0.0,5.81
7.0,17,-1.05,0.0,5.08
7.0,18,-0.86,0.0,4.52
7.0,19,-0.73,0.0,4.07
7.0,20,-0.81,0.0,3.52
7.01,1,-0.58,0.0,3.82
7.01,2,-0.05,0.0,3.97
7.01,3,0.51,0.0,4.18
7.01,4,0.92,0.0,4.32
7.01,5,1.52,0.0,4.35
7.01,6,1.15,0.0,4.3
7.01,7,1.03,0.0,4.95
7.01,8,0.82,0.0,5.5
7.01,9,0.68,0.0,5.91
7.01,10,0.68,0.0,6.51
7.01,11,0.67,0.0,6.14
7.01,12,0.04,0.0,6.02
7.01,13,-0.51,0.0,5.82
7.01,14,-0.95,0.0,5.67
7.01,15,-1.26,0.0,5.58
7.01,16,-1.38,0.0,5.77
7.01,17,-1.02,0.0,5.04
7.01,18,-0.82,0.0,4.49
7.01,19,-0.68,0.0,4.06
7.01,20,-0.77,0.0,3.53
7.03,1,-0.53,0.0,3.84
7.03,2,-0.0,0.0,4.0
7.03,3,0.54,0.0,4.22
7.03,4,0.92,0.0,4.37
7.03,5,1.51,0.0,4.4
7.03,6,1.14,0.0,4.34
7.03,7,1.0,0.0,4.99
7.03,8,0.78,0.0,5.53
7.03,9,0.63,0.0,5.91
7.03,10,0.63,0.0,6.51
7.03,11,0.62,0.0,6.13
7.03,12,0.0,0.0,5.99
7.03,13,-0.54,0.0,5.77
7.03,14,-0.95,0.0,5.63
7.03,15,-1.25,0.0,5.52
7.03,16,-1.37,0.0,5.73
7.03,17,-1.0,0.0,5.0
7.03,18,-0.78,0.0,4.46
7.03,19,-0.63,0.0,4.06
7.03,20,-0.72,0.0,3.53
7.04,1,-0.48,0.0,3.85
7.04,2,0.04,0.0,4.03
7.04,3,0.57,0.0,4.26
7.04,4,0.92,0.0,4.42
7.04,5,1.51,0.0,4.45
7.04,6,1.13,0.0,4.39
7.04,7,0.97,0.0,5.03
7.04,8,0.74,0.0,5.56
7.04,9,0.58,0.0,5.92
7.04,10,0.58,0.0,6.51
7.04,11,0.57,0.0,6.12
7.04,12,-0.04,0.0,5.97
7.04,13,-0.57,0.0,5.73
7.04,14,-0.96,0.0,5.58
7.04,15,-1.25,0.0,5.46
7.04,16,-1.36,0.0,5.69
7.04,17,-0.97,0.0,4.96
7.04,18,-0.74,0.0,4.43
7.04,19,-0.59,0.0,4.05
7.04,20,-0.67,0.0,3.53
7.06,1,-0.43,0.0,3.86
7.06,2,0.08,0.0,4.06
7.06,3,0.59,0.0,4.3
7.06,4,0.93,0.0,4.47
7.06,5,1.51,0.0,4.5
7.06,6,1.12,0.0,4.44
7.06,7,0.94,0.0,5.08
7.06,8,0.7,0.0,5.59
7.06,9,0.54,0.0,5.92
7.06,10,0.53,0.0,6.51
7.06,11,0.52,0.0,6.11
7.06,12,-0.08,0.0,5.94
7.06,13,-0.6,0.0,5.69
7.06,14,-0.97,0.0,5.53
7.06,15,-1.24,0.0,5.41
7.06,16,-1.35,0.0,5.65
7.06,17,-0.94,0.0,4.92
7.06,18,-0.7,0.0,4.4
7.06,19,-0.54,0.0,4.05
7.06,20,-0.62,0.0,3.54
7.08,1,-0.38,0.0,3.87
7.08,2,0.12,0.0,4.08
7.08,3,0.61,0.0,4.34
7.08,4,0.93,0.0,4.52
7.08,5,1.51,0.0,4.55
7.08,6,1.11,0.0,4.48
7.08,7,0.91,0.0,5.12
7.08,8,0.66,0.0,5.61
7.08,9,0.49,0.0,5.93
7.08,10,0.48,0.0,6.51
7.08,11,0.47,0.0,6.1
7.08,12,-0.12,0.0,5.91
7.08,13,-0.63,0.0,5.65
7.08,14,-0.98,0.0,5.48
7.08,15,-1.24,0.0,5.35
7.08,16,-1.33,0.0,5.61
7.08,17,-0.91,0.0,4.88
7.08,18,-0.66,0.0,4.38
7.08,19,-0.49,0.0,4.04
7.08,20,-0.57,0.0,3.54
7.09,1,-0.32,0.0,3.88
7.09,2,0.16,0.0,4.11
7.09,3,0.64,0.0,4.37
7.09,4,0.94,0.0,4.57
7.09,5,1.5,0.0,4.6
7.09,6,1.11,0.0,4.53
7.09,7,0.89,0.0,5.16
7.09,8,0.62,0.0,5.63
7.09,9,0.44,0.0,5.94
7.09,10,0.43,0.0,6.5
7.09,11,0.42,0.0,6.1
7.09,12,-0.16,0.0,5.88
7.09,13,-0.65,0.0,5.62
7.09,14,-0.99,0.0,5.43
7.09,15,-1.24,0.0,5.3
7.09,16,-1.32,0.0,5.56
7.09,17,-0.89,0.0,4.83
7.09,18,-0.62,0.0,4.35
7.09,19,-0.45,0.0,4.03
7.09,20,-0.53,0.0,3.54
7.11,1,-0.27,0.0,3.89
7.11,2,0.2,0.0,4.14
7.11,3,0.66,0.0,4.41
7.11,4,0.95,0.0,4.62
7.11,5,1.5,0.0,4.64
7.11,6,1.1,0.0,4.57
7.11,7,0.86,0.0,5.2
7.11,8,0.59,0.0,5.65
7.11,9,0.39,0.0,5.94
7.11,10,0.38,0.0,6.5
7.11,11,0.37,0.0,6.09
7.11,12,-0.2,0.0,5.85
7.11,13,-0.68,0.0,5.58
7.11,14,-1.0,0.0,5.39
7.11,15,-1.24,0.0,5.24
7.11,16,-1.3,0.0,5.52
7.11,17,-0.86,0.0,4.79
7.11,18,-0.59,0.0,4.33
7.11,19,-0.4,0.0,4.02
7.11,20,-0.48,0.0,3.55
7.12,1,-0.21,0.0,3.89
7.12,2,0.24,0.0,4.17
7.12,3,0.68,0.0,4.45
7.12,4,0.96,0.0,4.67
7.12,5,1.49,0.0,4.69
7.12,6,1.1,0.0,4.62
7.12,7,0.83,0.0,5.24
7.12,8,0.55,0.0,5.67
7.12,9,0.34,0.0,5.95
7.12,10,0.33,0.0,6.49
7.12,11,0.32,0.0,6.09
7.12,12,-0.25,0.0,5.83
7.12,13,-0.71,0.0,5.54
7.12,14,-1.01,0.0,5.34
7.12,15,-1.24,0.0,5.18
7.12,16,-1.29,0.0,5.48
7.12,17,-0.83,0.0,4.75
7.12,18,-0.55,0.0,4.31
7.12,19,-0.36,0.0,4.01
7.12,20,-0.43,0.0,3.55
7.14,1,-0.15,0.0,3.9
7.14,2,0.29,0.0,4.19
7.14,3,0.71,0.0,4.49
7.14,4,0.96,0.0,4.73
7.14,5,1.48,0.0,4.74
7.14,6,1.09,0.0,4.66
7.14,7,0.8,0.0,5.28
7.14,8,0.52,0.0,5.69
7.14,9,0.29,0.0,5.95
7.14,10,0.28,0.0,6.49
7.14,11,0.27,0.0,6.09
7.14,12,-0.29,0.0,5.8
7.14,13,-0.73,0.0,5.5
7.14,14,-1.02,0.0,5.29
7.14,15,-1.24,0.0,5.13
7.14,16,-1.27,0.0,5.43
7.14,17,-0.8,0.0,4.71
7.14,18,-0.52,0.0,4.28
7.14,19,-0.31,0.0,4.0
7.14,20,-0.38,0.0,3.56
7.16,1,-0.1,0.0,3.91
7.16,2,0.33,0.0,4.22
7.16,3,0.73,0.0,4.52
7.16,4,0.97,0.0,4.78
7.16,5,1.48,0.0,4.79
7.16,6,1.09,0.0,4.71
7.16,7,0.77,0.0,5.32
7.16,8,0.48,0.0,5.71
7.16,9,0.24,0.0,5.96
7.16,10,0.23,0.0,6.48
7.16,11,0.22,0.0,6.08
7.16,12,-0.33,0.0,5.77
7.16,13,-0.76,0.0,5.46
7.16,14,-1.03,0.0,5.24
7.16,15,-1.24,0.0,5.07
7.16,16,-1.26,0.0,5.39
7.16,17,-0.77,0.0,4.67
7.16,18,-0.48,0.0,4.26
7.16,19,-0.27,0.0,3.99
7.16,20,-0.33,0.0,3.57
7.17,1,-0.04,0.0,3.92
7.17,2,0.37,0.0,4.25
7.17,3,0.76,0.0,4.56
7.17,4,0.98,0.0,4.84
7.17,5,1.47,0.0,4.84
7.17,6,1.08,0.0,4.75
7.17,7,0.75,0.0,5.37
7.17,8,0.45,0.0,5.73
7.17,9,0.2,0.0,5.96
7.17,10,0.18,0.0,6.48
7.17,11,0.17,0.0,6.08
7.17,12,-0.37,0.0,5.74
7.17,13,-0.78,0.0,5.43
7.17,14,-1.04,0.0,5.19
7.17,15,-1.24,0.0,5.02
7.17,16,-1.25,0.0,5.35
7.17,17,-0.75,0.0,4.63
7.17,18,-0.45,0.0,4.23
7.17,19,-0.23,0.0,3.97
7.17,20,-0.28,0.0,3.58
7.19,1,0.02,0.0,3.93
7.19,2,0.41,0.0,4.28
7.19,3,0.79,0.0,4.6
7.19,4,0.98,0.0,4.89
7.19,5,1.46,0.0,4.89
7.19,6,1.07,0.0,4.79
7.19,7,0.72,0.0,5.41
7.19,8,0.41,0.0,5.75
7.19,9,0.15,0.0,5.97
7.19,10,0.13,0.0,6.48
7.19,11,0.12,0.0,6.08
7.19,12,-0.41,0.0,5.71
7.19,13,-0.8,0.0,5.39
7.19,14,-1.05,0.0,5.14
7.19,15,-1.24,0.0,4.96
7.19,16,-1.23,0.0,5.31
7.19,17,-0.72,0.0,4.58
7.19,18,-0.42,0.0,4.21
7.19,19,-0.18,0.0,3.96
7.19,20,-0.23,0.0,3.58
7.2,1,0.08,0.0,3.95
7.2,2,0.45,0.0,4.31
7.2,3,0.82,0.0,4.64
7.2,4,0.99,0.0,4.95
7.2,5,1.46,0.0,4.94
7.2,6,1.07,0.0,4.83
7.2,7,0.69,0.0,5.45
7.2,8,0.38,0.0,5.77
7.2,9,0.1,0.0,5.97
7.2,10,0.08,0.0,6.48
7.2,11,0.07,0.0,6.07
7.2,12,-0.45,0.0,5.69
7.2,13,-0.83,0.0,5.35
7.2,14,-1.06,0.0,5.09
7.2,15,-1.24,0.0,4.9
7.2,16,-1.22,0.0,5.27
7.2,17,-0.69,0.0,4.54
7.2,18,-0.38,0.0,4.18
7.2,19,-0.14,0.0,3.95
7.2,20,-0.18,0.0,3.59
7.22,1,0.14,0.0,3.97
7.22,2,0.49,0.0,4.33
7.22,3,0.84,0.0,4.67
7.22,4,1.0,0.0,5.0
7.22,5,1.45,0.0,4.99
7.22,6,1.06,0.0,4.87
7.22,7,0.66,0.0,5.49
7.22,8,0.35,0.0,5.8
7.22,9,0.05,0.0,5.98
7.22,10,0.03,0.0,6.47
7.22,11,0.01,0.0,6.07
7.22,12,-0.49,0.0,5.66
7.22,13,-0.85,0.0,5.32
7.22,14,-1.07,0.0,5.04
7.22,15,-1.23,0.0,4.84
7.22,16,-1.21,0.0,5.22
7.22,17,-0.66,0.0,4.5
7.22,18,-0.35,0.0,4.15
7.22,19,-0.1,0.0,3.93
